UserID,Rec1,Rec2,Rec3,Rec4,Rec5,Rec6,Rec7,Rec8,Rec9,Rec10,Rec11,Rec12,Rec13,Rec14,Rec15,Rec16,Rec17,Rec18,Rec19,Rec20,Rec21,Rec22,Rec23,Rec24,Rec25,Rec26,Rec27,Rec28,Rec29,Rec30,Rec31,Rec32,Rec33,Rec34,Rec35,Rec36,Rec37,Rec38,Rec39,Rec40,Rec41,Rec42,Rec43,Rec44,Rec45,Rec46,Rec47,Rec48,Rec49,Rec50,Rec51,Rec52,Rec53,Rec54,Rec55,Rec56,Rec57,Rec58,Rec59,Rec60,Rec61,Rec62,Rec63,Rec64,Rec65,Rec66,Rec67,Rec68,Rec69,Rec70,Rec71,Rec72,Rec73,Rec74,Rec75,Rec76,Rec77,Rec78,Rec79,Rec80,Rec81,Rec82,Rec83,Rec84,Rec85,Rec86,Rec87,Rec88,Rec89,Rec90,Rec91,Rec92,Rec93,Rec94,Rec95,Rec96,Rec97,Rec98,Rec99,Rec100,Rec101,Rec102,Rec103,Rec104,Rec105,Rec106,Rec107,Rec108,Rec109,Rec110,Rec111,Rec112,Rec113,Rec114,Rec115,Rec116,Rec117,Rec118,Rec119,Rec120,Rec121,Rec122,Rec123,Rec124,Rec125,Rec126,Rec127,Rec128,Rec129,Rec130,Rec131,Rec132,Rec133,Rec134,Rec135,Rec136,Rec137,Rec138,Rec139,Rec140,Rec141,Rec142,Rec143,Rec144,Rec145,Rec146,Rec147,Rec148,Rec149,Rec150
56959,0375813071,0590419528,0679839801,0875849059,0690048033,190261836X,1401301061,0553290231,0066620996,0394844874,0446385077,0060935731,0446391581,006000150X,0446672769,0553380834,1400047943,1565122410,0465026079,0066620422,0684834995,0787956783,0618127453,0789402017,0805062831,0767906438,0385472560,0786817577,0873419677,0130289221,0385502893,0060526335,0064451240,1891984322,1883419794,0913008079,0345446976,1555426387,0060523794,0898624401,0609610570,0696210207,0971971501,0553571737,0553345834,0395421144,0767901843,0743249275,0761514252,087975737X,0064451429,0787902691,0131829939,0812930371,0061051721,0814403484,0811835758,0531112810,0761510575,1573220205,0816769486,1564969630,0130891347,0768101255,0345354079,B0000DAPP1,0060201851,0870446584,0452284368,0140341447,0811824829,0395963311,0679447164,0786866020,0887307884,0814405673,0679744983,1555913458,0449907058,0399143742,1551666251,0440508827,0684844044,1550749250,0471208752,0590416677,0679771832,0375704752,0740704532,0964263904,0020080956,0446525685,0425062651,1579901751,8486475546,0533144086,0817013989,185788292X,0140254501,0060960248,0590440764,0140365931,0440455332,0809117541,0534011160,0071352163,1572231408,1579620140,0525945717,0880881305,0836204158,0590475460,0307021688,0836251822,0762408286,0452283043,0836282876,0394734947,0767902238,0786805250,0395711339,0590448390,0395911680,1551800713,0896586235,1568440278,0893755591,1562474855,0942237145,0071408398,0517577291,0679858091,0814477631,0884963799,1931499403,0060926015,0060256575,0345407113,0399142886,0747271429,0913589721,0688048730,067104334X,0141308192,0876592019,0399526544,0595175929,0375506128,0810925974,0836217586
57006,0743427947,0743418549,0743445643,074340050X,0743427920,0743445600,0671019147,067100316X,0743518292,0743445627,0671789589,0671775235,0743400518,0743467558,067178577X,0671794264,0743436466,0671014676,0671042955,0671869094,0743524950,0671541501,0671019228,B0000523SY,0671769944,0671520458,0743507037,0671541749,0671517422,0671885618,0671025325,0743410246,0671684027,0671707671,0671034766,0671891529,0671787551,0671025384,0671663429,0671798588,0671883410,0671791974,0671891510,0671797476,067151914X,0671867296,0671700936,0671674358,0671658166,0671739182,067174142X,0671021850,067167076X,0671870831,0671792369,0671008781,0671744666,0671795872,0553113925,0671724169,0671660187,0671021257,0671865714,0743462785,0671742647,0671042092,0671795724,0671869116,0671882678,0671635743,0671797468,0671603736,0743509463,0671701304,0671760513,0671629980,0671779583,0671709704,0671551310,0671746081,067160371X,0671872508,0671724207,0671707981,067100882X,0671492985,0671741454,0671723677,0553279335,0671661493,0671881175,0671881167,0671663410,0671659219,0671661892,0671665790,0671551329,0671625810,0671705601,0671547305,0671520350,0671670735,0671674269,0671793772,0671836927,0671045830,0671741438,0671024434,067188459X,0671465430,067152609X,0671634984,0671526103,0671541811,067166087X,0743444124,0312944632,0671832867,0671883402,0671019163,055311347X,0060952768,0061057428,0671618733,0671027484,0671833987,0671680080,0440507626,044100119X,0441800122,1892086034,0345406443,0441783295,0345424549,0812589734,0553575171,0671041827,0671704273,0061057444,0671653415,3453094689,0671027212,0441800114,0441802087,0446321338,0385314574,0812561627,0451454189,0446610615,0553574140
57095,0345378482,3499227983,0060541814,0517084791,0061015725,0679419454,0517182459,8401492343,0060536985,0451183665,0679431136,0613072103,0525938028,0679446486,0060092572,0345378490,0066214122,0345380371,0345405072,067945540X,840149236X,0451210638,034540288X,0345354648,037540435X,0679419462,0394589424,8401323924,0712676902,3426600218,0375401075,0679430628,0679444815,0394588169,034539092X,0345359321,3442451221,0345417623,0061014249,0345370775,0446527912,0440130999,0525936831,0060502304,0312283423,0671027212,0345354613,8473863615,0688077005,0446604046,0312965737,0061050415,0385489056,0446518549,0380703882,0399143629,0395670292,0440234948,0312871996,3426772574,0671737775,0425155404,0451112601,0312955731,0618056653,0553288660,0812579569,0553579169,055357910X,0515126489,0425185176,0375508244,0515119644,0446602914,0345455207,0812541642,0671576836,0679430946,0449220893,0553109839,0679403558,0385491387,0399146725,042517736X,0385479565,1570362777,0553568760,0553560816,0312954166,0451202244,0446517593,051511605X,0515110396,0679425888,067172519X,0582417775,0425172996,0451129504,0440220793,0671000306,055356871X,0804108528,0553574086,0449000877,158621084X,0553275704,0553580388,0671004107,0399145362,0553276182,0446523372,0684802988,0374117349,0553572210,0345404777,0804112959,052594334X,0425140946,0671026798,1561001058,0671742760,0553298178,0312962452,0345300203,0671026224,068480297X,0451136470,0671867318,0671681559,042517638X,0399133143,0684844257,0899667341,0440295742,081181999X,0061014591,051513595X,0345404769,0804107491,0440221471,8440681798,0671533096,0060196246,0553228897,0446350982,0679450408,042510687X,034532532X,0399142614,0871134640
57105,0060916508,0252006860,0060973595,0060965673,0860686639,0375501525,0316899984,0060921684,0688149952,0393318133,0060916486,038079487X,1573227161,0380977338,0380732807,0156445441,061810450X,0446530522,067172701X,0684843269,0446678457,0618219064,0425166627,038549825X,0156997789,0151191549,0679411674,0813511690,0385260156,1586210629,0375415351,0525946365,0312243022,1580050360,0452280397,0671458531,0385486588,0704300001,0316899992,0609808982,0385492715,0520222571,0395924952,0374172897,0671617028,2266102621,0140481702,0312183429,0345443683,0688149944,0375411992,015644450X,0671668781,0451202236,052594706X,0385469683,0385469705,037541200X,0525945644,1400060222,0394497848,0345409329,0452264790,0525943854,0156505150,0060517794,0684874318,0345434803,0452260116,0871401045,0140184023,0060193492,0312963130,0525943862,0312559054,0060916494,1558611479,0679454497,0312202318,0671727796,0345383958,0375757430,0394423291,0553382039,0345409272,0670896764,0345422392,0679454489,0679408274,0151731527,3499228548,0967542405,037570504X,0393091724,0345388712,0374199698,0345334531,0375507477,0671864173,0525947965,0809015765,0671683993,0525945318,0140283404,0440330076,0452282195,0679433740,0451192001,0375416218,8426449484,0671872001,2266101544,0156364670,0394750497,068814487X,0743431030,0446530085,0670839809,0399142983,0312422156,0345422384,0393040011,0375401598,0142000205,039913929X,3455062644,0449210634,0141001615,0099274167,0786882328,8440635893,0060502258,0375712925,0195052609,052594463X,0440226694,0345396936,0385415052,0670869902,0140077871,0061093335,0345422406,0671899333,0425167135,0553279378,003014051X,0743201647,096546377X,1887128794,0060505885
57108,0374525234,0393093883,0140422226,1853264334,093045250X,0525943730,039456894X,0385488181,0553211161,0385492081,1573922056,0140231730,0679457526,B00007MF56,0609810405,0460873202,0140132465,1590862872,0751370703,0312863586,014062063X,0192833863,0671701053,0453007864,0451523377,1573228192,0316558524,0679755403,1562542621,0517570106,0460862316,0375756701,0451175816,0812523016,0060958340,014143984X,0815411839,0880299010,0140292683,0395657830,0805071814,0452269431,044017581X,0002551675,0374176787,0460078402,0670841838,0831729937,0571167926,0786006005,0312082738,0156005042,080411059X,0812216431,1573229628,0811202097,0440130034,006019619X,0140293248,0375503315,185326086X,0819565601,0970351704,0375752153,067975833X,0060977477,0060191457,0446679046,0807014192,0140266259,0060179872,0312965338,0684865459,0385497091,0940322560,0142002836,067978148X,0395954290,0609805002,1565846567,0316540838,0965340392,0684800233,0061073628,0449006581,0964374099,0060392584,1555834965,0393010465,0553801821,037541536X,0684842572,037550298X,0375405046,0609607383,0762404590,0374203113,0375404023,0375505997,0679783229,0306810123,1853266027,0940322684,0393035646,189206118X,0060914319,0061091669,0893815381,1568580118,0517082454,0805059962,0786707887,0060129484,0451140796,0811202054,1563331861,0525946756,0140263942,006101351X,039568093X,0140111166,0452271207,0812921135,0679781358,0060191988,0920151302,1565842340,0375502777,0684845067,0060088613,1573225126,0671782274,0679726225,1563895013,037541326X,0380732033,0451524047,0881845019,0316919896,0553213881,0060156732,0312000499,0679755756,0471113565,067085414X,0970367201,0385509510,0486277909,1561380458,0679443908
57214,0373710291,0373763557,0843946938,0373765401,0373169299,0373201575,0373168918,0373217269,0373169825,0373763689,0373765282,0373195249,0373258844,0373764863,0373167482,0451410971,0373765118,0373169728,0373484577,0373765223,0373169302,037376488X,0373244835,0373241836,0373763298,037376457X,0373241666,0373227051,0373709099,037365054X,0373270747,0373241852,0373244940,0843949724,0373764774,0373765517,0373709579,0061084050,0373765428,0373195184,0373709838,0373501749,0373244479,0373098987,0373834918,0373243758,037307865X,037316954X,0843947632,0373168438,0373245505,0743422732,0373706898,0821772694,0373195303,0373763395,0843943920,0373169493,0373710062,0553583867,0373710763,0373273169,0373217218,044022439X,0373706545,155166805X,0373761562,0373710615,037370707X,0373762925,0821768441,0373166737,0373764111,0821738453,0373168977,037370822X,037327081X,0373833423,0373077165,0380811030,0373650396,0373169477,037324472X,082177509X,037324178X,0373195958,0373218370,037316775X,0671042505,0373711409,0373038054,0373484070,0380807351,0373258577,0373197187,0373764510,0671042475,0373197071,0373078099,0373708661,0373484119,0373271433,037312144X,0373243731,0373196318,0451410157,0373271077,0373650353,0373194919,0373762127,0671026879,0842302689,0373217234,0373191960,0380819600,1565970519,0373650299,0373709420,0373169868,0373710720,0449150534,0373195419,0505524333,0373047231,0061094595,0373196806,0373169329,0373240325,0553444433,0373484291,0373709080,0373057636,0373711425,0373033095,0373272723,1551668572,0373241224,0373613733,0515125032,0373035551,0373166958,0373241682,0843949430,0743422740,0515116386,0373240252,1551667916,0821763490,0373273010,0451212169
57305,0393956369,0156332256,0156806762,0151807027,0060129484,0374518173,0679443673,0060908890,0060922885,0679757821,0811202054,0571105653,0460862316,0771092903,156619265X,0394743644,0805005013,0486408760,0811201465,0156508508,1559704454,0060170786,0679741151,0030002060,0805071814,0486264688,0679722017,0393309762,0060928778,088001380X,0517259222,0880013516,0671496174,0811201511,0486275507,0486264661,0811206297,0140420150,0394719107,0752500511,0030271509,0517562898,0718122372,0517362422,1561380458,0486270734,0571105734,0374525811,0821217518,0486270513,0140186484,0374520259,0451626370,0679426310,0140283374,0679764089,0316184136,0140622160,0395081831,0140422226,051709326X,0670852945,0807068187,8423974006,068481451X,0060909005,0393001555,0880014261,0679728589,0684814528,0813920744,0395825210,0486268713,0684814501,0020698461,0192761870,0460878018,0679406891,0870135627,0321015568,0915924234,0156724006,0374523444,0872860760,0822956705,0811205460,0375755195,0374523835,0786881488,0375503803,0517187213,0451525353,0060982039,0517101548,0553211161,0140585044,0060169192,0813916895,0394707796,0807123277,0743200330,0140421998,0140621245,0917320123,0688140475,0393093883,048627165X,0439295769,1853264180,0394744322,1853264334,039309152X,0394448049,0375704469,1569248052,0553207717,0393321185,0553214543,0898153026,0805209972,0151621306,0671229419,031274501X,0385484100,0933377290,1841950521,0207959498,0679765891,0060965177,0060908904,067942895X,0393091643,0807127914,0571067751,0813117097,0877739919,0156364670,0486285537,023108028X,0486277836,8439702035,0155826069,0312695276,1566190371,0312032978,0440218772,0894101412,015668568X,0393310396,0671496107
57354,0874779669,1885591454,1886360103,0062516795,1573225479,0446676926,0060186976,0805068953,1580230202,1881273156,0060169281,0684843560,1881273628,1573221503,0829813977,0312069545,0452273811,0060925752,0609601040,1572242132,1586602241,0380723239,1580175090,0743204441,0819218235,0964427907,0965630447,0877736510,0809139448,0800717880,068484270X,1576739988,0684826178,0062516981,0670827231,0767910079,0880881305,0786884290,0786882891,0060972920,0877934800,1561708453,0964326191,076791404X,1886360065,0743204077,0062512897,0385492677,0609800140,1573241628,1565123093,0768320593,0471207942,1555834965,0062517856,1568362870,0812970802,0684865181,0060609575,0385496095,1585420611,0060675233,1555834310,1570715165,0060611839,0736907386,0452281768,1573245038,0785271619,1557253447,0764809326,0226067114,0440507723,1573222461,0142002488,0767903226,1879045982,0060976756,0743243153,0345377060,0932870414,1569552924,0875849059,1573220787,0060675187,0679442405,0687074827,157062383X,0553251503,1580174434,0671537903,0062516930,0684834995,0811826856,0898624401,1400047943,0934081158,1560238763,0875963382,0060926538,1572241322,1571742913,0785264930,089106107X,1564559920,1929266081,0840791801,055380121X,0062517864,0061092908,1565842340,0609608746,0804117942,0060609362,0764422359,1561706566,2290303372,0931454999,0060922249,0938503022,0375509194,0789410591,1573245003,1558746463,1586190385,0425169960,0964425351,0743427084,1573225207,0787956783,9810446721,0380977753,0806906391,0805072411,0786880562,0395911559,0809127733,1556433468,0375504141,1888375124,087975737X,0517799731,1558535969,0310205719,0816319553,0393311546,1888375051,0140196277,1577310454,0517706822
57369,0060194448,0061092886,0061097861,0061000027,1559949783,0061000175,0060175818,0002242591,0060159383,006016767X,0061092614,0061099325,0061092622,0061000043,0061099155,0380700247,038057778X,006109918X,0380435543,0061000280,0618012710,0380399415,0060505869,0425159612,0425191273,0425165337,0425154637,0425180905,0684850788,0380977303,0446611360,0380792478,0786889306,0446608165,0446614211,0440225906,0425181456,0425175367,0425182878,0380758369,0446611476,0399148639,0440225949,0449909379,0743411439,0399147284,0399141383,0786889624,0425178951,0425174271,078670005X,0553264125,0399143823,0312271786,0515085022,0449211371,0380730820,0446401617,0425195449,0553294660,0374177112,044021355X,0380804697,0399150439,0553272098,0425178765,0380804700,0425132048,0425191192,0553283189,0688156134,0553294695,0671582151,0553273442,0440223989,0385496753,0399137424,0380790432,0446612529,0394578198,0446531316,0786862580,0440235200,0060011912,0445408510,0425146413,0804112525,0688132472,0446400564,0786889632,0553283340,087113652X,0375707700,0446400408,0786703857,0786889187,0375408495,0440169127,0385488424,039914496X,0375713549,0399143807,0312143109,2264019646,2264023503,034531610X,0380782456,0553294709,0553563629,0380732688,0425163385,096463161X,3548249469,0446403083,0786868058,0380715740,0688156142,0312982135,0449148408,006101432X,044023476X,0553269380,0425155722,0380713748,038529932X,0786866195,0451196813,0380817691,0449223833,0679426620,0380763621,0380731622,0425168298,0399150854,0440213991,0380805995,349912176X,3404128753,0770104517,0553291238,0380726254,0671708120,0399148655,B00006CRTE,0380763656,0553106341,0451199448,0385299338,0375420983,0553580957
57398,0399142851,039914739X,0399142282,0399141464,0425163407,0399146253,042516098X,0679445080,039914465X,0425154092,0425172546,0399143947,0425158616,0765191121,0684195984,0425180638,0399145087,2253076694,069452008X,0380710218,0671023616,0743477154,0380718340,0060976845,0684195305,3442131340,0684195976,0380718332,0380717018,3442442303,3442435366,0684193957,3442439043,0671038567,0425182908,0060193492,0399150897,0060173289,0425192733,0399149325,067942573X,8445070703,0345339711,0395489334,0345404319,0941711420,0395974682,0618002235,0449909379,0060517794,0804112525,0345253434,2266070614,0618129081,0394587863,0345296060,8445070320,0261103288,0618002243,039548930X,0395489318,0618260250,0395520215,0345339681,2266070592,0261102362,0788789562,0345272609,0739408259,0618002227,0345367898,0618129030,0345296052,3423071516,0618260293,0375411992,0618260307,0395177111,0345296087,0618002219,0345332091,0618129022,0375416218,0345340426,3423202777,0345253450,0345296044,0786862580,0395282659,0345443683,0965307883,0345325818,1594130051,0345422406,0395257301,0679433023,0788789821,844507038X,0786889047,0440223989,0345389425,0345917421,038072121X,0449210634,0380713608,0048231398,0345377648,0671756443,2253049417,8445071521,0345334531,0345272552,0671582151,0451180410,0345306929,0679454489,0395071224,0679433015,0380720477,0786889187,0786889004,0679412956,0345272579,0345375211,8445071963,0375408495,0345425308,0679438335,0345422384,0679454497,0786860197,0525937935,0345409663,034538475X,0345324366,3455062644,0345409329,0345273516,0375401598,2266101544,0553581716,0440224187,0395247586,0451403703,0345389417,0345409671,0679759042,0385488424,0345370732,0425178951
57449,0312983298,0312983271,031298328X,0312983301,0312984510,0312986343,0312265867,0312306326,0312980140,0312265859,0312265840,0718146298,0312289723,0312976275,1559277246,0312991460,3596215226,0312203039,0743216393,0312966970,0312983867,0312971346,0312966091,0345255887,0671001795,0312205406,1593080409,1593080344,0312185863,0312990456,3257218370,3442434149,3423105518,3404129490,3150065402,0765343479,3785708904,3123517306,3257056052,3453099311,344245283X,1842326627,014029645X,0142003409,0812514300,3453137205,3404144783,0684822652,0140280898,8493065765,0684196387,3785707657,3492233139,225300314X,0553801945,1853260584,3150080215,3426618672,1853260339,354825280X,0061009059,0816708509,3257229666,096664431X,3458345086,1850520453,3453137140,3746612411,156619198X,3150031737,0140254528,3453147243,2253140589,1853260703,3426611708,3785540159,3100744241,3453020219,3596294290,3492229336,8495618036,3423107979,3499229226,847888730x,3547710030,3257233000,359621078X,3499263122,3442720303,3442422337,3442725070,3453099737,0140443592,3379015180,3518380192,0060958340,3499101505,3442350247,0553212427,3442454840,0553212419,3423704594,3442443970,340412264X,068983571X,3257208359,0879518340,0486217930,3404161599,1855494892,3458345132,2290321028,188691026X,3596203937,3423108398,3746618843,0226738019,0486414132,3442545420,3423107952,3423078006,3453124294,3257227264,0486270556,3423112182,0425101940,3426617277,0345327128,3257018959,3548256023,3404203097,3423110066,3522168399,3518367749,0375413308,0156029065,0393043762,2266031619,1860498655,3446188800,3293001939,3518390473,3150000912,3522719255,3499195356,0553571656,3785707886,347354034X,3442442788,3404242327
57599,0609608126,0312269218,1400002370,0140156291,1841955485,157322068X,0140296298,031242227X,1573222267,0312283709,0812967224,1559278676,1400060400,0743434013,1573229083,0399150749,0743229339,0375758992,0316284955,0804114986,0743229584,0812968379,1400060117,0609810103,0670891568,0743205405,0060565632,0312988915,0141001844,0743411943,0140265988,0684867974,0312306180,0060194790,0812969006,0312291639,0375719180,0316569321,030681188X,0066212693,1400061830,0743247736,0140255842,0375725784,0688178502,155927767X,0812968182,0743255224,1573221775,0066211662,0684863472,0375501886,0316096199,0399146431,0312272057,0375504907,074320512X,006059537X,0684863871,031226772X,1582431477,0375507507,0767903579,0345468570,0375503641,006051261X,0375727132,0805056645,0142000183,0375758518,0618231617,0609805002,0385720483,0345442768,0312278586,0965036022,0553802631,0385319037,0064462080,0684869527,0345440145,037541388X,0618145591,1586215027,0375412824,0345449835,0345445724,0688172865,0060937025,038550084X,0312423799,0140292683,006052202X,0451202821,0670892742,0385337639,0375414053,0671021001,0425184528,0316168815,0679435212,061812733X,0140293248,0345440765,0312276974,0141002077,0446679364,0060934425,0312421036,1573223425,0767903196,0375758682,0618219153,0345440137,0967673712,0375758232,1573441155,0345442741,0743249887,0312140908,0670032379,140004832X,0743453271,3423203374,0375760911,1585422444,0812967240,1573229628,000649840X,0375507167,3453177800,0425176487,0393323544,0684843137,B00007MF56,0679443908,1569472807,0375413081,0385323905,0142000205,0060193255,0345435168,0345423097,0767905938,0385319622,1401351891,0375410945,0316688495,068486522X,0446530743
57713,0425140946,0425161722,0425171396,0425172996,039914319X,0425145638,0399137718,042517400X,0375402691,0399144714,0425155404,0451112601,039913879X,0425166619,0451176219,0451157281,0399141065,0425113884,0425151867,0451159535,0425119653,0451129504,0451119932,042517638X,0425161242,042517736X,0399134026,0425131769,0399146008,0425155943,0399126376,0425159116,0425173534,0060926945,0425147584,0399142185,042518286X,0425165566,042515601X,0671726889,0425133540,042510107X,0425150143,8401495229,0425171884,0399143904,0425147363,0399136150,8408024485,0399139605,0425158632,0399148760,0613222407,0425174808,0425144372,0425176932,0399134409,0898795249,0425134350,0804105995,0425109720,0553295772,0028604105,0446603392,0312915799,0786005513,0671522825,0399146407,034539657X,0553574086,0553572210,0061096156,0425153975,0425157164,0425140032,0553524992,0425104346,0425144429,0425100650,0425098605,0553275704,034538430X,0425158594,0425130711,0440222672,039914563X,0425115801,0425121259,0451401964,044651974X,0684852713,1560549785,1570422877,0786010371,0821729551,0345384369,0553109839,0312964005,0425136981,1565298942,0679425241,0451405323,0446603856,0553580221,0425147517,0451181379,0671683225,0399138749,0399137734,0425162788,0553582925,0399135790,0553106651,0425107469,3404139291,0553568760,067942525X,0553273299,0425132625,0425184226,0425116840,1886801096,0399148701,0440206685,055310666X,0425143325,0345384377,006109594X,1561001058,0929387619,0553840215,0061053554,0553106643,0563369647,1565296664,0553276182,0619131209,0679425268,0345384350,030908881X,3404142187,0671001132,042511984X,0441132448,0425098648,0672308851,0553576623,3404141849,0399133194,0553801341
57725,1592400906,0767903382,0375501959,0375417230,0743221834,0385492235,0375412808,0140296298,0688172865,0375725784,0140156291,0142000183,074325550X,0099478110,031242227X,0684863472,1559278676,1400060117,0060934913,0345457641,0670892742,0312283709,0965735974,0060183713,0684869527,0385336489,0375400605,158234082X,081297106X,0312421273,0141002077,0965036022,0375758992,1582344094,0375504907,1582431477,0375415475,0142000205,006019538X,0312984294,0812967224,0375422412,074320512X,0375504834,0316785644,0375421440,037541388X,0312272057,0385319037,0060953691,1573229083,0060175907,0743225465,155927767X,0754091392,0618231617,0380799103,0425196429,0156007754,0060012781,0374527229,1573228192,076790284X,0349113424,B00007MF56,0385721420,0385498799,1887128794,1565122615,0385498802,8439709498,0385475721,0312269218,0374129983,0375404023,0060565632,1400041503,0060529709,023398691X,0618145591,0380731479,1565122437,0571154913,1573221775,2264035951,0060193255,0684850273,3423203374,0142000949,0385721234,0688177867,068486522X,0140293248,2266102621,3257227000,0374100128,0140292683,8426449484,0743228022,1841955485,1573229628,1573222267,0312150601,0375507507,0312276974,0156007193,0399150838,0312423799,0452274664,1573227161,0345445724,0385720483,0002005050,0375719180,0688178502,031227193X,0743434013,0452282195,0316688495,0805051813,0451409973,0385333692,0679443908,0618154442,0345449835,0451207874,0743247736,1400061830,0552998001,0312305060,0330490656,0385509529,0609810103,0743229584,0316691178,2211066623,067088300X,006051261X,0375410945,038549081X,0312241224,0394588207,0060915188,3453177800,0395954290,006092411X,0747549370,1586215027,0670887315,0425179826
58062,1567180167,0609802410,1570670056,1572840323,1843092549,0696019892,0553201409,076790690X,1577193547,0060969342,0898154901,0007101260,0761506241,0751311634,1558321144,039597707X,1861052030,0862882419,0028615883,0875730701,0892131284,1570670862,0722513585,0895298406,000412913X,1841721522,0737305061,0375413065,034527430X,1895455235,1570671036,0345274296,0517121522,0140365893,1573225754,1580625258,0810836505,0913299545,0767903498,093755202X,087857087X,0316883476,0060174110,1928998011,0375407545,0609605895,0878578129,0962478407,0345321200,0201624672,1579541844,1582700230,0969797222,1897766475,0962478415,0452273803,006039241X,0446676438,0722534086,1583330771,0876055846,1844090183,0553378813,0892819804,1852308478,1881554031,0345338545,0932620353,0395911559,0395730996,0395883245,0345335236,0766187209,089480751X,0804117942,0762400072,0831780495,0679434046,0071407944,0743442555,0446605484,1558321330,0761511032,0749918756,0446608815,0804819823,0743400704,0446609404,0876043759,1581822707,0399142657,0449910644,0738702269,0553282778,0895297272,0700605274,0971921903,0062500295,0684181320,0875962432,0671001590,0895298694,0670858765,0613336070,1557041113,039470780X,0380725401,0446613266,0449000265,0316693251,0060183721,0812918363,1564559920,1564580652,0671661272,0971880107,0835607798,1569245509,1893910245,0446604801,0882668439,0753503883,0451458478,0140467513,0890878145,0811728609,0764551272,0446607657,1556431082,0898156548,1561706566,0060187174,0062500287,1567187072,0875962939,1885223544,1567310052,1852305665,0852072821,0671037285,0446611212,0517677261,1570671222,039914255X,1901289060,0870334492,0316693235,1885203632,0671867865,0446676489
58067,0486293777,0517703939,0446813591,1902328167,0393319180,0385477759,0231066473,0393029611,1902328175,0297841564,0387985727,0198502567,0738202827,2020285037,156098659X,0713912723,0907480888,0563537434,0743407245,0380709988,1857029593,0393300234,0231075057,0393030083,0521438101,0792272196,0231076258,0563537639,0007127936,0821728598,0393009173,0749614684,0521583926,0856540188,0901702528,0226731057,1560987006,0565053973,0412738007,0025729853,0253215501,0393302008,0749614668,0749614692,0521474477,0691088640,070640422X,1841156957,0500010897,0945695020,0471963518,0600336549,0231082363,0609600761,0393966577,0500300399,0812038401,0671734911,0517691906,0124365906,056500543X,1871615607,0565091743,0395850894,0297815032,056509131X,0486247015,0231078757,0307244113,0671724991,0563384492,0316902985,0393300560,067420770X,0118842374,1850282277,0907683576,1855013150,0004704932,0750214295,1857996178,1854228293,0198546548,0684800004,0521567238,186208405X,0521583721,0901702269,0393305376,0028623908,0721407110,0375503269,0806966262,0316648604,0525482466,0600566153,0431056587,0140367489,0804717702,0716740176,1875058060,0565010735,0553542524,086272273X,0716760231,0446383074,0863181864,0752272144,0020429819,038798416X,0393037789,3442150310,0863189210,0861634853,0340782102,0140350136,0826320864,1564580741,1578590698,0094770506,0867130466,078510562X,0521408644,0500300569,1855494892,1862083851,072141107X,1857701593,0852635230,050001079X,0720003946,0446515892,0753703580,0600566137,0446523372,0563551054,1862083843,014043528X,0226532046,0297814524,1564583821,0521562120,0723900809,0521566681,0722655274,1862083908,1855853604,1857996054,0521790514,0688519520
58142,0743445643,067100882X,0060177349,0060176172,0743427947,0743518292,0061092355,0671551310,0671008781,0671024442,0671021257,0671019147,0671520350,B0000523SY,0671045830,0671047493,0671797476,067152609X,0743445600,0671001175,0743427920,0671526103,0671896768,0671551329,0671775235,0671025384,0671036351,0743445627,0671027484,0743507037,0671028405,0671789589,0743418549,0671869094,0743436466,074340050X,0060952768,0786861827,0671047574,0671890085,0671025325,067100316X,0743462785,0671549170,0671742647,0671541749,0671019228,0671794264,0671891510,0671739182,0743524950,0743410246,067174142X,0671791974,0671003461,0671021850,0671744666,0671042955,0671709704,0671024434,0553279335,0553113925,067151914X,0399139931,0743400518,0671769944,0743509463,0671747967,0743467558,0671883410,055311347X,0671674269,0671701304,0671867296,0671891529,067178577X,0671707671,0743405927,0671014676,0671680080,0312944632,0671661299,0671629980,0671779583,0671865714,0671041827,0671603736,0671869116,067103636X,0671492985,0671724169,0671541501,0671517422,0671870831,067167076X,0671733893,0671741454,0671798588,0671520458,0671792369,0743445961,0671674358,0671705601,0671882678,0671795872,0671660187,0671760513,0671635743,0671883402,0671684027,0671797468,0671663429,0671795120,0316038121,067166087X,0671665790,0671885618,0671034766,0671724207,0671663410,0671700936,0671661892,0671746081,0671795724,0061057444,0380728729,0671547305,0878339914,0671707981,0671465430,0671832867,0671661493,0671881167,0671042092,0688149790,067188459X,0671872508,0671741438,0671670735,044100119X,0671793772,0451454189,0671658166,0440507626,0671723677,0671541811,1892065444,0671836927,0671019163,0743444124
