User-ID;ISBN;Book-Rating
29855;0553569708;7
29855;0670846503;2
29855;0671735098;10
29855;0671740679;5
29855;0671743058;10
29855;0671872338;8
29855;0671894455;5
29855;0679437452;9
29855;0898793491;7
29855;0898796830;7
29855;0915943131;9
29905;0446608955;8
29905;0590331957;5
29905;0590441507;5
29905;0590468421;5
29905;0764220543;7
29905;0764221760;8
29905;0764222244;7
29905;0764222295;7
29905;0764222392;7
29905;0764222473;8
29905;0764223852;7
29905;0764224514;9
29905;0764226010;5
29905;1556611854;5
29905;1556613628;7
29905;1556618786;7
29905;1556619340;7
29905;1576738167;9
29915;0060009012;7
29915;0060532149;7
29915;0316781266;6
29915;0375501886;8
29915;0451210980;7
29915;0452284449;8
29915;0515134678;10
29915;0671042564;10
29915;0711969124;3
29915;0743202988;8
29915;0743457951;3
29915;0962726303;7
29915;1551668831;1
29915;1551669064;4
29915;1551669218;10
29915;1575665972;10
29915;1577487273;7
29915;1578564905;10
29915;1583144277;7
30029;0060124067;3
30029;0061031550;5
30029;0061091995;9
30029;0061099732;8
30029;0310235561;7
30029;0312118244;7
30029;0345381645;9
30029;0345414942;9
30029;0395511011;5
30029;0440223571;7
30029;044023476X;7
30029;0449006522;7
30029;0449146383;7
30029;0449208672;7
30029;0449211681;7
30029;0451203771;8
30029;055329170X;7
30029;0553569031;7
30029;0671001132;7
30029;0671014196;9
30029;0671034294;9
30029;0805019359;6
30035;0061009059;5
30035;0061030635;5
30035;0061030643;8
30035;0064472272;5
30035;0312966091;5
30035;0312976275;8
30035;0312983867;5
30035;0312986343;5
30035;0345402871;5
30035;0373114508;5
30035;0373114621;5
30035;0373222610;5
30035;0373706456;5
30035;0425135721;5
30035;0425158616;5
30035;0425182908;5
30035;0440214041;7
30035;0446357421;5
30035;0449225151;8
30035;0449237842;5
30035;0451202856;7
30035;055314300X;8
30035;055356160X;7
30072;0140348921;7
30072;014034893X;7
30072;0440407524;9
30072;0440784743;9
30072;0516446975;8
30072;0590493663;7
30072;0689806477;8
30072;0744000696;8
30072;0761542078;10
30072;0967231434;8
30072;1561565768;10
30072;156686903X;10
30072;1566869250;10
30072;1569315078;8
30072;1569319472;8
30072;1569319480;8
30072;156931960X;8
30072;1569319618;8
30072;1591160529;8
30072;1591160537;8
30072;1591161142;8
30072;1591163633;9
30072;1591822548;8
30072;1591824141;9
30072;159182415X;9
30072;1591827655;9
30072;1931514879;8
30072;1931886148;10
30081;006080985X;7
30081;0140293248;8
30081;0140430571;8
30081;0142003727;7
30081;0316769509;8
30081;0375406182;6
30081;0375727345;6
30081;0380633132;6
30081;0380730138;5
30081;0385335482;5
30081;0385475721;8
30081;0385494246;8
30081;0393315088;8
30081;0446670251;10
30081;0449907481;10
30081;0451524934;10
30081;0451525620;9
30081;0486275469;5
30081;0553212737;10
30081;0553213105;10
30081;0553272535;8
30081;0684800713;8
30081;0684801523;10
30081;0767907817;8
30081;0767917413;5
30081;0812216431;8
30081;0814207588;8
30081;0967542405;10
30261;0061044571;9
30261;0316120049;9
30261;0316128228;9
30261;0385508417;6
30261;0425179613;10
30261;0440507294;8
30261;0446520802;10
30261;0446526479;7
30261;0449005569;8
30261;0671797999;8
30261;0684871483;9
30261;0743222121;9
30261;0743224574;9
30261;080075137X;9
30261;0849942055;9
30261;1582290725;9
30261;1878424319;9
30273;0060521848;6
30273;0061010863;8
30273;0064407667;7
30273;015100692X;8
30273;0316969680;7
30273;0345333853;8
30273;0373250142;8
30273;0373250185;6
30273;0373250215;8
30273;037325024X;8
30273;037570731X;6
30273;0380795965;6
30273;0399146431;7
30273;0446600474;6
30273;0446610542;7
30273;0451203895;6
30273;0451206673;8
30273;0451207246;8
30273;0451409256;8
30273;0525946829;7
30273;0670031062;7
30273;0671748092;7
30273;0743227441;8
30273;0743457439;7
30273;0758203330;7
30273;0767913000;8
30273;1551669188;9
30273;1551669412;8
30273;1565124057;7
30276;0060542128;7
30276;0060922249;5
30276;0061003662;6
30276;0061009059;7
30276;0061080489;7
30276;0061080594;6
30276;0061083259;9
30276;0312912943;8
30276;0312968078;5
30276;0312979096;7
30276;0312980159;7
30276;0316601950;6
30276;0345302737;7
30276;0345377826;7
30276;0345424255;7
30276;0373023618;6
30276;0373025939;6
30276;0373027575;6
30276;0373027591;6
30276;0373027842;6
30276;0373029160;6
30276;0373029918;7
30276;0373037686;8
30276;0373055978;7
30276;0373075294;7
30276;037307560X;6
30276;0373075839;8
30276;0373075944;8
30276;0373076541;7
30276;0373076703;8
30276;0373076916;7
30276;0373077211;7
30276;0373077351;9
30276;0373077815;8
30276;0373078234;9
30276;0373078307;8
30276;0373078358;9
30276;0373078609;7
30276;0373079133;7
30276;0373079672;8
30276;0373093616;7
30276;0373096984;7
30276;037309793X;7
30276;0373098537;6
30276;0373105118;7
30276;0373106335;7
30276;0373162464;7
30276;0373164343;8
30276;0373217293;7
30276;0373217307;6
30276;0373218036;6
30276;0373218257;8
30276;0373222602;6
30276;0373224133;6
30276;0373224427;6
30276;0373224443;7
30276;0373225040;7
30276;0373225091;8
30276;0373225172;8
30276;0373225687;7
30276;0373225822;7
30276;0373225881;8
30276;0373226012;8
30276;0373226055;7
30276;0373226195;8
30276;0373226233;7
30276;0373226519;8
30276;0373226799;8
30276;037322690X;8
30276;0373226993;9
30276;0373227043;7
30276;037322706X;5
30276;0373227655;8
30276;0373242816;7
30276;0373244304;8
30276;0373245378;7
30276;0373252196;7
30276;0373254768;7
30276;0373255322;7
30276;0373255349;8
30276;0373255837;7
30276;0373256744;9
30276;0373256965;8
30276;0373258704;7
30276;0373259476;8
30276;0373259514;7
30276;0373259557;7
30276;0373270917;9
30276;0373270976;8
30276;0373271603;7
30276;0373272839;9
30276;0373272847;7
30276;0373272901;6
30276;0373273177;7
30276;0373288700;7
30276;0373289936;7
30276;0373291191;7
30276;0373291523;7
30276;037347170X;7
30276;0373471769;7
30276;0373471785;7
30276;0373483503;7
30276;0373484623;7
30276;037350182X;7
30276;0373511892;6
30276;0373511957;8
30276;0373512260;7
30276;0373512449;8
30276;0373613687;9
30276;0373613695;8
30276;0373613709;7
30276;0373613717;7
30276;0373613725;9
30276;0373613733;5
30276;0373613741;8
30276;037361375X;9
30276;0373613776;4
30276;0373613792;8
30276;0373613822;7
30276;0373619405;6
30276;0373691254;6
30276;0373691300;7
30276;0373691335;7
30276;0373691378;7
30276;0373691416;7
30276;0373700733;7
30276;0373705379;7
30276;0373764170;6
30276;0373764316;7
30276;0373764596;8
30276;0373765037;6
30276;0373765495;7
30276;0373791054;8
30276;0373805977;7
30276;0373806795;7
30276;0373821611;8
30276;0373832079;6
30276;0373832133;6
30276;0373833660;8
30276;0373834608;7
30276;0373835280;8
30276;0373835396;6
30276;038000917X;6
30276;0380385880;8
30276;0380699745;7
30276;0380752131;8
30276;0380754371;8
30276;0380756218;7
30276;0380759497;8
30276;0380762056;7
30276;0380766590;8
30276;0380767619;5
30276;0380767627;6
30276;0380772566;7
30276;0380790947;7
30276;0380804700;7
30276;0380807122;7
30276;0380807149;6
30276;0380808307;7
30276;0380811065;6
30276;0380811995;7
30276;0380814714;8
30276;0380892847;8
30276;038541739X;8
30276;0385504209;8
30276;0399137424;8
30276;0425068005;7
30276;0425076563;6
30276;0425128172;7
30276;0425140040;7
30276;0425157164;7
30276;0425157628;8
30276;0425171078;9
30276;0425178579;8
30276;042518630X;9
30276;0425189031;8
30276;0440129737;6
30276;0440205417;7
30276;0440212561;7
30276;0440217563;7
30276;044022005X;7
30276;0440224659;8
30276;0440987202;8
30276;0446604712;7
30276;0446610038;8
30276;0446610542;5
30276;0446612804;7
30276;0449207145;5
30276;0449212726;6
30276;0449702324;6
30276;0449901904;9
30276;0451166884;6
30276;0451172264;7
30276;0451184726;7
30276;0451194764;5
30276;0451200373;7
30276;0451203453;7
30276;0451203585;8
30276;0451205219;7
30276;0451206940;6
30276;0451210646;8
30276;0451405668;8
30276;0451405951;7
30276;0451408691;7
30276;0451410777;8
30276;0451455452;6
30276;0451455525;7
30276;0505525097;7
30276;0505525216;7
30276;0515081175;7
30276;0515122734;7
30276;0515123498;7
30276;0515124206;8
30276;0515126772;6
30276;0515127833;7
30276;0515130923;8
30276;0515133418;8
30276;0515135739;7
30276;0515136530;8
30276;0517010046;7
30276;0517077744;8
30276;0517707918;5
30276;0553199382;7
30276;0553216384;8
30276;0553279378;6
30276;0553289322;8
30276;0553441787;9
30276;0553441973;9
30276;055344347X;7
30276;0553443984;7
30276;0553444921;6
30276;0553445200;7
30276;0553564692;7
30276;0553565036;6
30276;0553575023;8
30276;0553576925;5
30276;055357695X;8
30276;0553578022;7
30276;055357809X;6
30276;0553583441;7
30276;0553583468;8
30276;0553583867;7
30276;0671003593;9
30276;067100400X;7
30276;0671004123;6
30276;0671026828;7
30276;0671464043;6
30276;0671525743;9
30276;0671568841;8
30276;0671569015;8
30276;0671569031;8
30276;0671571990;7
30276;0671705091;9
30276;0671724738;7
30276;067173590X;7
30276;0671737848;8
30276;0671793489;8
30276;0684801523;6
30276;068484267X;7
30276;0739439065;9
30276;0739439235;9
30276;0743417216;8
30276;0743418301;7
30276;0743442717;8
30276;0743444264;8
30276;0752843974;6
30276;0758204175;6
30276;0785264620;5
30276;0786000031;9
30276;0786002220;8
30276;0786010924;7
30276;0786014520;7
30276;078601489X;7
30276;0786889004;7
30276;078690724X;7
30276;0804106304;6
30276;0804120013;8
30276;0806953918;8
30276;0812535189;6
30276;0821733311;6
30276;0821735144;7
30276;0821760289;8
30276;0821762036;8
30276;0821762559;7
30276;0821762982;8
30276;0821767089;7
30276;0821768638;7
30276;0821769367;7
30276;0831721820;5
30276;0842302689;7
30276;084393414X;7
30276;084393865X;7
30276;0843943165;5
30276;0843944765;7
30276;0843945095;5
30276;0843948272;8
30276;0843950641;6
30276;0862782481;5
30276;0871234017;7
30276;0881848328;8
30276;0940208113;9
30276;1551660695;7
30276;1551662604;6
30276;1551665115;7
30276;1551665956;6
30276;1551666170;8
30276;1551666596;5
30276;1551666650;7
30276;1551666685;9
30276;1551667517;7
30276;1551668300;6
30276;1551668866;7
30276;155166920X;8
30276;1551669374;7
30276;156054175X;9
30276;1850153299;6
30319;0345450892;10
30319;0380770784;6
30319;0385335482;8
30319;044651862X;9
30319;0446531324;8
30319;0671025341;9
30319;0764312235;7
30319;080699505X;7
30319;0875421849;9
30319;0891457623;6
30319;1878424319;9
30385;0060520507;8
30385;014026065X;8
30385;0156030209;10
30385;0356232700;8
30385;0375503862;6
30385;0452283205;8
30385;0571216420;9
30385;0743225082;9
30385;0743456645;9
30385;0743456653;8
30385;1740590635;9
30445;0006915728;7
30445;0030211131;7
30445;0064407675;10
30445;0064407683;10
30445;0064407691;10
30445;0130831549;7
30445;0130859141;6
30445;014034019X;10
30445;014034294X;10
30445;0140346406;10
30445;014036837X;10
30445;0140384774;7
30445;0195805763;6
30445;0195813898;7
30445;0340040017;8
30445;0340040025;8
30445;0399134204;8
30445;043935806X;10
30445;0446523569;9
30445;0446605239;8
30445;0451404548;5
30445;0553158597;7
30445;0553271768;7
30445;0553274163;7
30445;0553275607;7
30445;0553276506;7
30445;0553276662;7
30445;0553280104;7
30445;0553283855;7
30445;0553292072;7
30445;0553298542;7
30445;0553298577;7
30445;0553480618;7
30445;0553562282;7
30445;0553567047;7
30445;0553567071;7
30445;0582528380;7
30445;0590016555;8
30487;0060161647;9
30487;0060165529;9
30487;006017143X;8
30487;0060172916;8
30487;0060652861;5
30487;0060938455;7
30487;0060977477;9
30487;014023313X;7
30487;0140258795;7
30487;0140264795;7
30487;0312171838;7
30487;0312195516;8
30487;0316569321;7
30487;0345441265;9
30487;0375400117;8
30487;0375404023;8
30487;0375412530;6
30487;0375501347;7
30487;0375501371;7
30487;0375501959;7
30487;0375706062;8
30487;0375758682;8
30487;0385260083;8
30487;0385265700;6
30487;0385323891;8
30487;0385332998;7
30487;0385333692;7
30487;0385333862;7
30487;0385334184;9
30487;0385336489;10
30487;0385497946;8
30487;0385498799;8
30487;038550117X;7
30487;0385503954;9
30487;039592720X;8
30487;0399137203;8
30487;0399145990;7
30487;0440220602;7
30487;0440225701;6
30487;044023722X;8
30487;0449005615;9
30487;0449909050;6
30487;0449911217;7
30487;0452282268;7
30487;0525945814;8
30487;0609807099;8
30487;0618127003;7
30487;0670865796;7
30487;0670873926;7
30487;067088300X;7
30487;0670892742;7
30487;0671013882;8
30487;0671042831;9
30487;0671510053;6
30487;0671776134;8
30487;0671785141;8
30487;0671898264;5
30487;0679402195;8
30487;0679428453;6
30487;0679435212;7
30487;0679442588;7
30487;0679445978;8
30487;0679457550;6
30487;0679462988;8
30487;0679742298;7
30487;0679749535;7
30487;0679879242;7
30487;0679879250;9
30487;0679879269;8
30487;0684830779;7
30487;0684847957;7
30487;068485449X;7
30487;0684867974;7
30487;0688168256;8
30487;0743403371;9
30487;0743418174;8
30487;0743418190;7
30487;0743418719;8
30487;0743431014;6
30487;0767902831;6
30487;0767903382;8
30487;0805056645;6
30487;0805063897;8
30487;1573221465;6
30487;1878067087;8
30495;0061057894;9
30495;0064408183;9
30495;0064472272;10
30495;0345356535;9
30495;034541215X;9
30495;0380789019;10
30495;0380814021;10
30495;0440219760;9
30495;0445406518;10
30495;0451171012;8
30495;0553258524;10
30495;0553258540;10
30495;0812550706;10
30507;0140006680;10
30531;014017737X;10
30531;0312955731;7
30531;0380780208;6
30531;0380780216;6
30531;0425102416;10
30531;044021145X;10
30531;0440213525;10
30531;0440224764;9
30531;0446610399;10
30531;0451169530;8
30531;0451185897;6
30531;081631649X;10
30531;0816319553;10
30531;1565700325;10
30555;0061091316;8
30555;0061094048;7
30555;014028009X;6
30555;014100018X;7
30555;0345384202;5
30555;0345441338;6
30555;0375703845;6
30555;038542017X;7
30555;042517638X;7
30555;0446531332;5
30555;0446608955;6
30555;0446611808;7
30555;0515130389;6
30555;0553578308;6
30555;0671867156;6
30555;0684835983;8
30590;0060392452;9
30590;0140049126;6
30590;0140051627;8
30590;0140055711;8
30590;0330267388;8
30590;0413588106;8
30590;0449208540;8
30590;0491015771;6
30590;0860686639;8
30590;0896086682;8
30590;1854108999;8
30590;1904132138;10
30594;0061000027;9
30594;0140067477;6
30594;0140177388;9
30594;0140230165;7
30594;0140430229;7
30594;0345359321;7
30594;0345404777;8
30594;0345417623;10
30594;044023722X;5
30594;0449134482;5
30594;0449207552;8
30594;0449211991;8
30594;0449217205;10
30594;0451527860;8
30594;0525444440;8
30594;0590476769;10
30594;0679749292;8
30594;0812507436;4
30594;0836218787;10
30667;0312971230;10
30667;0312983220;10
30667;0440206154;10
30667;0515134279;10
30667;0553580957;10
30667;0595221629;7
30667;0671024817;10
30667;0786004800;10
30667;0843948574;7
30667;084395082X;7
30667;0843951109;9
30667;0843952180;1
30667;084395275X;10
30667;0971327866;10
30711;0006742939;7
30711;0006754864;7
30711;0020446500;8
30711;0060192240;7
30711;0060502258;8
30711;0060933925;7
30711;0061057894;6
30711;0061057908;6
30711;0064401847;8
30711;006440823X;8
30711;0064409422;9
30711;0064410188;7
30711;0064472051;7
30711;0099771519;8
30711;0140013997;9
30711;0140062254;10
30711;0140186409;8
30711;014030892X;8
30711;0140316728;8
30711;0140318437;8
30711;0140345353;8
30711;0140369953;7
30711;0140371613;8
30711;0140386335;8
30711;0140434011;5
30711;0141304561;6
30711;0141800739;7
30711;0142437050;8
30711;0152025898;7
30711;015600710X;9
30711;015602943X;8
30711;0192833588;8
30711;0207183554;9
30711;0261103288;9
30711;0310247276;8
30711;0310354110;8
30711;0312200277;5
30711;0312266596;7
30711;0312286252;7
30711;0330332775;6
30711;0330337505;7
30711;034528349X;6
30711;034529520X;7
30711;034531378X;4
30711;0345341678;7
30711;0345388666;7
30711;0345391802;7
30711;0345404114;5
30711;0374214891;3
30711;0375701214;8
30711;0380732564;8
30711;038079540X;7
30711;0380977788;8
30711;0385319525;6
30711;0385335881;8
30711;038572151X;6
30711;0393091643;5
30711;0399238794;9
30711;0425165566;8
30711;0435123289;7
30711;0439064864;7
30711;0439176824;10
30711;0439253233;7
30711;0439253241;7
30711;043925325X;8
30711;043935806X;8
30711;0439474140;7
30711;0440210941;7
30711;0440498058;9
30711;0440917190;7
30711;0441006256;6
30711;0441009328;8
30711;0441783317;5
30711;0446314854;8
30711;0446517593;6
30711;0446520802;6
30711;0446672211;8
30711;0448060191;8
30711;0449221482;8
30711;0449703746;8
30711;0451455037;4
30711;0452276640;5
30711;0452283205;8
30711;0515122491;6
30711;0515133302;6
30711;0517189585;8
30711;0525461647;8
30711;0525467696;9
30711;0552548472;8
30711;0553212478;8
30711;0553280341;8
30711;0553470485;8
30711;0553483676;5
30711;0575400048;9
30711;0590467123;8
30711;0595143350;7
30711;0606034595;8
30711;0606089012;8
30711;061328125X;8
30711;0618002227;9
30711;0642005907;5
30711;0671000314;8
30711;067144378X;7
30711;0671611178;7
30711;0684847957;7
30711;0688058590;8
30711;0688118461;8
30711;0689311230;8
30711;068971310X;8
30711;0689829833;9
30711;0689848684;6
30711;0698116887;7
30711;0698119916;8
30711;070222250X;8
30711;0708882919;7
30711;0737020601;8
30711;0740718371;10
30711;0743225082;9
30711;0749931116;8
30711;0765341174;7
30711;0786817089;5
30711;0788789562;7
30711;0812511816;7
30711;0812513738;5
30711;0812548248;8
30711;0822469413;9
30711;0859249336;7
30711;0870541617;4
30711;0886773199;9
30711;0886775876;9
30711;0886777712;8
30711;0892440848;7
30711;1401351964;7
30711;1862910324;7
30711;1878279718;8
30711;1898838801;9
30716;0061097314;9
30716;014028009X;8
30716;0140442898;7
30716;0141001771;9
30716;0253311624;6
30716;0312263120;8
30716;0312932782;9
30716;0373250126;8
30716;0373250150;7
30716;0373250207;7
30716;0373250282;8
30716;0373250363;5
30716;0373250452;3
30716;0446522651;6
30716;0446602744;6
30716;0446673544;4
30716;0452266564;7
30716;0520224744;5
30716;0553211374;10
30716;0553584189;5
30716;0743451473;5
30716;0767905180;3
30716;0804119511;8
30716;1400077826;8
30727;0297825283;7
30727;0312984294;8
30727;0563362138;8
30727;3257218370;10
30727;3423118261;7
30727;3423130865;10
30727;344223686X;8
30727;3442304172;8
30727;3442442796;7
30727;3442443717;8
30727;3442443954;7
30727;3442448263;7
30727;3442453798;6
30727;3453072014;8
30727;3455024998;5
30727;3462025244;8
30727;3463404060;9
30770;014018869X;7
30770;0156013606;8
30770;0156027321;8
30770;0312305060;7
30770;0316666343;7
30770;0330351923;7
30770;0330392611;9
30770;035230703X;5
30770;0552146986;8
30770;0684862719;7
30770;0786817089;5
30770;0804115761;5
30770;0805070583;7
30770;1857027795;8
30770;1861976127;8
30779;0060275111;8
30779;0061065919;6
30779;0064408655;7
30779;0064410137;10
30779;0140348522;8
30779;0140375155;10
30779;0140552936;9
30779;0439164524;8
30779;0439164567;9
30779;0440940001;9
30779;0590246216;10
30779;0590376195;7
30779;0590716174;6
30779;0590737422;4
30779;0679872760;5
30779;0689828861;10
30779;0866119566;9
30779;0888992750;6
30779;2894281293;9
30795;0064407314;6
30795;0064407470;7
30795;0140322051;7
30795;0142301485;4
30795;0375700757;5
30795;0394819616;5
30795;0439158060;7
30795;0440416051;4
30795;0440416507;6
30795;0670892963;7
30795;0689846215;7
30795;0689849842;4
30795;0743464532;5
30795;0786812087;5
30795;1566193931;7
30806;0140060057;8
30806;0192823620;7
30806;0192837133;7
30806;0312979584;6
30806;0316782505;5
30806;033048172X;7
30806;0345430581;9
30806;037570924X;9
30806;0425173747;8
30806;0439139597;8
30806;0440213029;6
30806;0446519723;8
30806;0449212084;7
30806;0449701840;8
30806;0451191145;5
30806;0553201409;8
30806;0590405489;5
30806;0671027581;5
30806;0743219589;8
30806;0804106304;8
30806;1853260436;7
30824;0060916508;9
30824;0064400042;10
30824;0064400557;10
30824;0140092323;8
30824;0142004030;9
30824;0380727129;8
30824;0399146652;9
30824;0451185056;8
30824;0451192885;9
30824;051712016X;7
30824;0517693119;9
30824;0553241583;10
30824;0590449222;9
30824;0590461478;7
30824;0664241018;9
30824;0669011622;8
30824;068816711X;5
30824;0689710879;10
30824;0933387024;10
30898;0060152583;2
30898;0060392487;2
30898;0140070206;4
30898;0140241256;9
30898;0345308972;7
30898;0345348109;4
30898;0375400605;5
30898;0385416679;7
30898;0394556690;9
30898;0399147195;6
30898;0425098680;6
30898;0425196089;6
30898;0435987704;8
30898;0440159008;8
30898;0440218535;7
30898;0446605239;4
30898;0451524209;10
30898;0452254345;7
30898;0517000164;7
30898;0533144086;5
30898;0670818577;7
30898;067081976X;8
30898;0671680277;7
30898;0679415874;7
30898;0684850788;5
30898;0688034276;8
30898;068807510X;9
30898;080410526X;8
30898;0835121410;6
30898;0842305807;8
30898;0963667300;7
30898;0964490234;8
30898;1568360428;10
30898;1576734749;6
30972;0060928336;10
30972;0061092614;5
30972;0061097640;9
30972;014100018X;7
30972;0316601950;9
30972;034537536X;8
30972;0345388771;9
30972;0345439244;9
30972;0375707972;8
30972;0380710218;8
30972;0380731622;5
30972;0380732688;5
30972;0380814862;5
30972;042513525X;8
30972;0425158616;8
30972;0425163407;9
30972;0425175405;5
30972;044021145X;8
30972;0440222656;8
30972;044023722X;9
30972;0446600342;5
30972;0446601241;7
30972;0446605484;9
30972;0446606812;6
30972;0446607711;5
30972;0446610100;9
30972;044661064X;5
30972;0449003795;8
30972;0452282829;9
30972;0515119644;6
30972;051512558X;8
30972;0515131083;7
30972;0553268880;8
30972;055356451X;8
30972;0671004573;7
30972;0671014919;7
30972;0671026011;8
30972;0671038184;9
30972;0671676237;5
30972;0671867156;8
30972;0812555414;5
30972;0971880107;1
30972;1551664364;6
30979;0060809590;5
30979;0140099832;5
30979;0312950810;6
30979;0312955758;5
30979;0340258713;5
30979;0345254821;5
30979;0345323440;5
30979;0373032323;5
30979;0373291035;5
30979;0373291108;5
30979;0380006006;5
30979;0425062651;5
30979;0449700127;5
30979;0553117386;5
30979;0553143328;5
30979;0590213105;5
30979;0671674366;5
30979;0671819194;6
30989;0061013412;7
30989;0312265840;5
30989;0380718332;10
30989;0399143947;8
30989;0425180638;7
30989;0440122090;10
30989;0446609323;5
30989;0451193040;7
30989;0451404319;3
30989;0684196808;5
30989;0688157475;9
31008;0060529709;5
31008;0060938455;8
31008;0140254501;5
31008;0141180641;10
31008;0306811669;5
31008;0312157037;8
31008;0312300336;7
31008;0312867794;9
31008;0316919896;6
31008;0345371984;9
31008;0380817705;5
31008;0385488181;5
31008;0393057755;10
31008;0393323544;6
31008;0441235018;8
31008;0451526562;7
31008;0553371010;9
31008;0553574027;7
31008;0671495534;5
31008;0684869136;7
31008;0689829833;6
31008;074324527X;7
31008;0743406567;6
31008;0753816733;4
31008;0810942712;7
31008;081956284X;8
31008;0865714010;8
31008;0898159954;7
31008;0913677086;6
31008;0922915652;7
31008;0932216358;9
31008;0962959103;8
31008;1566913969;8
31008;1840221275;7
31008;1841952516;9
31008;1857987004;8
31010;0060176873;6
31010;0140052216;8
31010;031211740X;7
31010;0312953607;6
31010;0312969228;8
31010;0312980388;8
31010;0399146121;8
31010;0446525774;6
31010;0515119660;8
31010;0553097059;7
31010;0679731725;7
31099;0061080268;5
31099;0373054939;6
31099;0373055846;9
31099;0373055889;8
31099;0373056001;8
31099;0373098391;6
31099;0373121318;6
31099;0373226330;8
31099;0373240473;7
31099;0373241119;6
31099;0373258577;7
31099;0373701799;6
31099;0373706863;8
31099;0373709692;6
31099;0373711158;7
31099;0373764235;7
31099;0373764863;7
31099;037376488X;6
31226;006093025X;7
31226;0062502182;6
31226;0140097058;10
31226;0156028239;7
31226;0375401156;8
31226;0375704264;6
31226;0385490445;7
31226;0393001555;10
31226;0399211780;10
31226;042508003X;10
31226;0441102670;10
31226;0552996181;6
31226;0553296981;10
31226;0671739670;10
31226;0882681869;10
31226;0971158312;6
31226;1853260975;8
31226;1853262374;10
31308;0061092029;8
31308;0316758582;9
31308;0316852112;7
31308;0373872046;9
31308;0373872070;8
31308;0373872100;7
31308;0373872127;8
31308;0373872151;9
31308;037387216X;9
31308;0373872186;7
31308;0373872194;8
31308;0373872240;8
31308;0373872259;7
31308;0373872267;7
31308;0373872275;8
31308;0373872313;7
31308;0373872321;8
31308;0373872550;9
31308;0375703063;7
31308;0380773775;7
31308;0446363561;5
31308;0446611867;9
31308;0449208397;8
31308;0449209377;8
31308;0515124982;6
31308;0590424459;7
31308;0590463136;8
31308;0590463144;8
31308;0590463152;8
31308;0590463160;8
31308;0684848961;8
31308;0688178502;6
31308;0743444469;10
31308;1558747435;7
31308;1568530315;7
31315;006001203X;9
31315;0060086386;2
31315;0060159790;9
31315;0060167688;9
31315;0060196246;8
31315;0060198346;10
31315;0060393211;10
31315;0061008737;7
31315;0061099481;6
31315;0062730282;10
31315;0062735098;9
31315;0064400026;8
31315;0066210151;5
31315;0071379444;8
31315;013074378X;5
31315;0140288546;10
31315;0142000205;9
31315;0142002488;9
31315;0307201031;9
31315;0312010583;7
31315;0312053843;10
31315;0312063571;8
31315;0312134517;8
31315;0312421036;8
31315;0312924801;8
31315;0316168688;9
31315;0316690619;10
31315;0316693006;10
31315;0316693200;10
31315;0316693235;10
31315;0316693251;10
31315;0316693324;10
31315;0316780375;8
31315;0345300203;6
31315;0345301110;5
31315;0345304616;5
31315;0345313860;10
31315;0345316770;8
31315;0345392515;8
31315;0345433165;8
31315;0345469674;10
31315;0373250215;9
31315;0373250282;9
31315;0373250312;7
31315;037325038X;10
31315;0373250452;8
31315;0373484100;6
31315;0373484224;5
31315;0373484372;1
31315;0375401598;5
31315;0375411992;10
31315;037541200X;10
31315;0375727345;9
31315;0380819368;2
31315;0385182449;8
31315;0385299109;8
31315;0385304943;10
31315;0385306024;8
31315;0385311109;10
31315;0385313543;10
31315;0385316348;3
31315;0385316895;10
31315;0385319800;10
31315;0385324057;10
31315;0385334702;10
31315;0385336810;10
31315;0385470029;10
31315;0385472943;10
31315;0385472951;8
31315;0385480547;10
31315;0385493800;10
31315;0385497466;4
31315;038550120X;6
31315;0385507607;9
31315;0393020495;10
31315;0396090230;9
31315;0399128409;8
31315;0399134026;8
31315;0399138749;9
31315;039913879X;9
31315;0399140093;10
31315;0399141065;8
31315;0399141383;10
31315;0399142282;10
31315;0399142614;10
31315;0399142657;6
31315;0399142851;9
31315;0399143629;10
31315;0399143823;10
31315;0399143947;10
31315;0399144048;10
31315;039914465X;8
31315;039914496X;10
31315;0399145087;7
31315;0399145362;10
31315;039914613X;10
31315;0399146253;7
31315;0399146725;8
31315;0399147284;10
31315;0399148639;10
31315;0399522115;7
31315;042510687X;8
31315;0425131769;8
31315;0425136191;5
31315;0425147517;10
31315;0425154882;9
31315;0425169693;9
31315;0425169863;9
31315;042517770X;9
31315;0425178544;7
31315;0425180654;7
31315;0425186326;9
31315;0425188361;10
31315;0425191281;9
31315;0440110653;8
31315;0440214041;6
31315;0440234743;10
31315;0440505941;10
31315;0441007562;10
31315;0441304834;10
31315;0445043482;5
31315;0446357448;8
31315;0446513644;10
31315;044651697X;10
31315;0446526916;10
31315;0446605581;7
31315;0446606189;10
31315;0449226182;9
31315;0451124340;9
31315;0451178017;8
31315;0451184726;3
31315;0451188454;10
31315;0451193881;10
31315;0451403789;10
31315;0452262143;10
31315;0452266564;5
31315;0452267404;10
31315;0452279607;10
31315;0452281636;9
31315;0452282934;9
31315;0452283485;10
31315;0453005470;5
31315;0515114693;8
31315;051511779X;8
31315;0515119644;8
31315;0515133876;10
31315;0515134449;10
31315;0515134457;10
31315;0515134465;10
31315;0515134473;10
31315;0515134481;10
31315;0515134503;8
31315;0515134511;10
31315;051513452X;10
31315;0517064626;9
31315;0517121905;10
31315;0517162008;8
31315;0517250527;8
31315;0517594994;10
31315;0517595664;10
31315;0517599295;10
31315;0521469910;7
31315;0525935878;8
